Agency Code,Agency Name,Bureau Code,Bureau Name,Account Code,Account Name,Treasury Agency Code,Subfunction Code,Subfunction Title,BEA Category,On- or Off- Budget,1976,TQ,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
001,Legislative Branch,15,Architect of the Capitol,0123,Senate Office Buildings,01,801,Legislative functions,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"26,233","19,241","18,876","25,903","23,265","24,086","34,817","33,732","45,106","52,839","47,046","47,000","42,000","40,000","52,000","54,000","66,000","64,000","42,000","64,000","63,000","62,000","65,000","67,000","70,000","69,000","79,000","81,000","71,000","73,000","73,000","94,000","85,000","87,000","88,000","89,000","90,000"
001,Legislative Branch,15,Architect of the Capitol,0127,House Office Buildings,01,801,Legislative functions,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"21,684","22,873","21,138","26,138","30,547","28,895","27,755","30,800","33,403","32,387","32,287","41,000","33,000","33,000","37,000","48,000","41,000","42,000","54,000","60,000","65,000","64,000","57,000","60,000","62,000","66,000","100,000","97,000","94,000","89,000","69,000","89,000","90,000","92,000","94,000","95,000","96,000"
001,Legislative Branch,15,Architect of the Capitol,0133,Capitol Power Plant,01,801,Legislative functions,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"23,602","22,990","24,068","24,716","24,583","24,785","25,334","30,624","32,003","32,088","32,777","32,000","32,000","31,000","34,000","38,000","38,000","40,000","53,000","124,000","82,000","54,000","90,000","123,000","83,000","149,000","117,000","102,000","123,000","96,000","116,000","91,000","121,000","123,000","126,000","127,000","129,000"
001,Legislative Branch,15,Architect of the Capitol,0155,Library Buildings and Grounds,01,801,Legislative functions,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,"87,570","5,799","5,536","6,260","6,741","7,500","7,136","10,268","15,187","9,733","17,567","12,000","13,000","10,000","12,000","15,000","20,000","16,000","21,000","38,000","39,000","43,000","67,000","31,000","38,000","39,000","46,000","41,000","47,000","26,000","54,000","42,000","66,000","67,000","69,000","69,000","70,000"
001,Legislative Branch,15,Architect of the Capitol,0160,Capitol complex security enhancements,01,801,Legislative functions,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-9,015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,15,Architect of the Capitol,0161,Capitol Visitor Center,01,801,Legislative functions,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,794,820,830,"1,021","1,137","1,220","1,321","1,490","1,603","1,644","1,628","2,000","2,000","2,000","2,000","102,000","2,000","2,000","73,000","3,000","53,000","15,000","48,000","52,000","32,000","49,000","22,000","7,000","21,000","20,000","21,000","21,000","21,000","21,000","22,000","22,000","22,000"
001,Legislative Branch,15,Architect of the Capitol,0171,"Capitol Police Buildings, Grounds, and Security",01,801,Legislative functions,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"64,000","-18,000","10,000","17,000","12,000","15,000","19,000","28,000","26,000","22,000","18,000","19,000","19,000","28,000","29,000","29,000","29,000","30,000"
001,Legislative Branch,15,Architect of the Capitol,1833,House Historic Buildings Revitalization Trust Fund,01,801,Legislative functions,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50,000","40,000","30,000","28,000","73,000","70,000","70,000","71,000","73,000","74,000","74,000"
001,Legislative Branch,15,Architect of the Capitol,322000,All Other General Fund Proprietary Receipts Including Budget Clearing Accounts,01,809,Deductions for offsetting receipts,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,000","-1,000","-1,000","-1,000","-2,000","-1,000","-2,000","-3,000","-2,000","-2,000","-3,000","-3,000","-4,000","-3,000","-2,000","-1,000",0,"-2,000","-2,000","-2,000","-2,000","-2,000","-2,000"
001,Legislative Branch,15,Architect of the Capitol,4518,Judiciary Office Building Development and Operations Fund,01,801,Legislative functions,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23,000",0,"-1,000","-1,000","9,000","15,000",0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,15,Architect of the Capitol,4518,Judiciary Office Building Development and Operations Fund,01,801,Legislative functions,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125,932","10,572","12,178","13,264","14,446","15,673","-1,000","-1,000","-2,000","-2,000","-2,000",0,0,"-2,000","-25,000","-3,000","-2,000","-2,000","-13,000","-6,000","-4,000","-5,000","-5,000","-6,000","-7,000","-7,000",0,0,"17,000","17,000","17,000","17,000"
001,Legislative Branch,15,Architect of the Capitol,818910,Gifts and Donations,01,801,Legislative functions,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,000","-1,000","-1,000","-1,000","-1,000","-1,000"
001,Legislative Branch,15,Architect of the Capitol,8205,Contributions from the U.S. Capitol Historical Society,01,503,Research and general education aids,Discretionary,On-budget,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,18,Botanic Garden,0200,Botanic Garden,09,801,Legislative functions,Discretionary,On-budget,"1,252",297,"1,233","1,371","1,448","1,464","1,644","2,351","1,897","2,058","2,080","2,094","2,135","2,221","2,521","2,590","3,519","2,862","4,906","3,008","7,000","3,000","36,000","3,000","3,000","3,000","3,000","6,000","6,000","6,000","9,000","8,000","8,000","9,000","11,000","11,000","14,000","12,000","11,000","12,000","16,000","12,000","12,000","12,000","13,000","13,000"
001,Legislative Branch,18,Botanic Garden,0200,Botanic Garden,09,801,Legislative functions,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,18,Botanic Garden,8292,Gifts and Donations,09,801,Legislative functions,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,327,0,0,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,18,Botanic Garden,829210,"Gifts and Donations, Botanic Garden",09,801,Legislative functions,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,-327,0,0,"-1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,25,Library of Congress,0000,Library of Congress,03,376,Other advancement of commerce,Discretionary,On-budget,337,118,560,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,25,Library of Congress,0101,"Salaries and Expenses, Library of Congress",03,503,Research and general education aids,Discretionary,On-budget,"72,895","19,233","83,617","85,151","94,182","103,812","106,874","115,301","124,240","140,376","135,025","128,863","134,850","138,866","148,042","155,548","174,352","191,573","195,663","193,906","202,000","204,000","208,000","219,000","245,000","262,000","382,000","330,000","355,000","362,000","375,000","377,000","331,000","388,000","411,000","439,000","432,000","414,000","392,000","406,000","413,000","438,000","447,000","457,000","460,000","465,000"
001,Legislative Branch,25,Library of Congress,0102,"Copyright Office, Salaries and Expenses",03,376,Other advancement of commerce,Discretionary,On-budget,"6,978","1,984","9,642","8,560","8,622","9,632","10,201","9,627","10,657","11,122","11,301","10,413","10,306","11,280","11,663","12,012","10,041","10,061","9,511","9,446","10,000","11,000","11,000","12,000","14,000","11,000","9,000","21,000","10,000","19,000","20,000","23,000","20,000","6,000","18,000","21,000","18,000","16,000","16,000","18,000","21,000","23,000","23,000","24,000","24,000","24,000"
001,Legislative Branch,25,Library of Congress,0102,"Copyright Office, Salaries and Expenses",03,376,Other advancement of commerce,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,25,Library of Congress,0127,"Congressional Research Service, Salaries and Expenses",03,801,Legislative functions,Discretionary,On-budget,"17,199","4,662","20,520","23,041","25,553","27,890","29,689","31,605","35,240","37,632","40,333","37,288","40,434","43,022","44,684","45,820","51,884","56,583","57,291","56,718","60,000","60,000","63,000","64,000","67,000","71,000","73,000","81,000","88,000","91,000","96,000","100,000","101,000","102,000","107,000","112,000","111,000","107,000","101,000","105,000","107,000","112,000","114,000","117,000","118,000","119,000"
001,Legislative Branch,25,Library of Congress,0141,"Books for the Blind and Physically Handicapped, Salaries and Expenses",03,503,Research and general education aids,Discretionary,On-budget,"15,905","3,767","21,818","28,854","34,736","34,500","32,891","33,221","33,384","35,099","36,592","32,309","36,099","36,186","36,474","37,112","51,229","42,184","43,144","42,613","45,000","45,000","45,000","46,000","47,000","48,000","49,000","50,000","51,000","52,000","54,000","53,000","54,000","67,000","69,000","70,000","68,000","51,000","48,000","50,000","50,000","51,000","52,000","53,000","54,000","54,000"
001,Legislative Branch,25,Library of Congress,0143,"National film preservation board, Salaries and expenses",03,503,Research and general education aids,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,25,Library of Congress,0144,Collection and distribution of library materials (special foreign currency program),03,503,Research and general education aids,Discretionary,On-budget,"2,014",498,"2,910","3,441","3,860","3,563","3,479","4,405","4,438","2,962","3,318",796,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,25,Library of Congress,0146,Furniture and Furnishings,03,503,Research and general education aids,Discretionary,On-budget,"4,098",145,"2,942","7,031","7,694",870,"1,686","1,089","1,226","1,524","1,673",853,"5,070","5,816","3,381","2,568","3,745","4,490","4,490","3,346","6,000","5,000","5,000","4,000","4,000","5,000","5,000","8,000",0,0,0,0,"-1,000",0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,25,Library of Congress,322000,All Other General Fund Proprietary Receipts Including Budget Clearing Accounts,03,809,Deductions for offsetting receipts,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,25,Library of Congress,388500,Undistributed Intragovernmental Payments,03,809,Deductions for offsetting receipts,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,000",0,0,"-1,000",0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,25,Library of Congress,4543,Fedlink Program and Federal Research Program,03,503,Research and general education aids,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000",0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,25,Library of Congress,5075,Oliver Wendell Holmes devise fund,03,503,Research and general education aids,Mandatory,On-budget,24,6,4,3,3,30,3,3,0,4,15,7,0,3,2,5,5,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,25,Library of Congress,507520,"Oliver Wendell Holmes Devise Fund, Interest",03,908,Other interest,Net interest,On-budget,0,0,0,0,0,-3,-3,-3,0,-4,-15,-7,0,-3,-2,-5,-5,-5,-4,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,25,Library of Congress,5175,Payments to Copyright Owners,03,376,Other advancement of commerce,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,000","-1,000","-1,000",0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,25,Library of Congress,5175,Payments to Copyright Owners,03,376,Other advancement of commerce,Mandatory,On-budget,0,0,0,"6,465","15,195","18,461","24,981","33,768","53,908","94,865","111,766","98,693","71,304","283,722","229,426","211,390","199,790","201,553","212,776","212,904","196,000","223,000","231,000","250,000","243,000","214,000","211,000","220,000","209,000","222,000","236,000","270,000","290,000","277,000","267,000","6,000","6,000","5,000","5,000","5,000","5,000","5,000","6,000","6,000","6,000","7,000"
001,Legislative Branch,25,Library of Congress,517520,"Interest on Investments in Public Debt Securities, Copyright Office",03,908,Other interest,Net interest,On-budget,0,0,0,0,0,-842,"-1,878",-521,"-3,454","-3,867","-7,933","-8,181","-1,989","-2,194","-6,010","-15,589","-11,076","-12,132","-11,400","-19,213","-17,000","-25,000","-32,000","-33,000","-28,000","-31,000","-21,000","-12,000","-9,000","-9,000","-22,000","-43,000","-55,000","-26,000","-4,000",0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,25,Library of Congress,517521,"Unrealized Discount, Copyright Office",03,908,Other interest,Net interest,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,963","-13,580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,25,Library of Congress,803110,"Contributions, Library of Congress Gift Fund",03,503,Research and general education aids,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,"-1,646","-2,023","-2,448","-2,261","-2,927","-3,638","-4,690","-4,558","-6,852","-6,260","-3,838","-5,000","-4,000","-5,000","-4,000","-6,000","-7,000","-7,000","-8,000","-9,000","-7,000","-4,000","-6,000","-4,000","-7,000","-6,000","-11,000","-10,000","-9,000","-3,000","-3,000","-3,000","-3,000","-3,000","-3,000","-3,000","-3,000"
001,Legislative Branch,25,Library of Congress,803210,"Contributions, Library of Congress Permanent Loan Account",03,503,Research and general education aids,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,-174,-111,-34,-48,-691,-206,"-2,163",-647,"-1,293","-1,069",-680,"-12,000","-8,000","-10,000","-16,000","-13,000","-14,000","-69,000","-5,000","-6,000","-7,000","-5,000","-7,000","-10,000","-12,000","-4,000","-3,000","-4,000","-2,000","-2,000","-7,000","-4,000","-4,000","-4,000","-4,000","-4,000","-4,000"
001,Legislative Branch,25,Library of Congress,803221,"Income from Donated Securities, Library of Congress",03,908,Other interest,Net interest,On-budget,-4,-1,-4,-109,-180,-124,-88,-221,-322,-402,-120,-55,-166,-245,-217,-105,-235,-522,-189,-929,0,"-5,000",0,0,"-2,000","-3,000","-2,000","-1,000","-1,000","-1,000","-1,000","-2,000","-2,000","-3,000","-1,000","-4,000","-3,000","-2,000","-3,000","-2,000","-4,000","-3,000","-2,000","-2,000","-2,000","-2,000"
001,Legislative Branch,25,Library of Congress,820810,"Deposits, Service Fees, Library of Congress",03,503,Research and general education aids,Mandatory,On-budget,0,0,0,0,0,"-3,500","-3,796","-4,539","-5,215","-4,813","-5,236","-5,156","-4,622","-4,778","-4,457","-5,433","-6,632","-6,785","-7,470","-6,900","-7,000","-8,000","-8,000","-8,000","-8,000","-7,000","-6,000",0,0,0,0,"-1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,25,Library of Congress,8339,Foreign service national separation liability trust fund,03,602,Federal employee retirement and disability,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,25,Library of Congress,833910,Foreign Service National Separation Liability Trust Fund,03,602,Federal employee retirement and disability,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-629,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,000","-1,000","-1,000","-1,000","-1,000","-1,000","-1,000"
001,Legislative Branch,25,Library of Congress,9971,Gift and Trust Fund Accounts,03,503,Research and general education aids,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,25,Library of Congress,9971,Gift and Trust Fund Accounts,03,503,Research and general education aids,Mandatory,On-budget,"4,824",816,"5,521","6,283","6,680","6,845","6,373","6,954","8,334","7,807","8,360","8,154","7,485","9,203","9,116","12,836","13,241","16,293","16,104","12,008","25,000","27,000","25,000","29,000","31,000","33,000","88,000","17,000","17,000","14,000","10,000","20,000","20,000","20,000","20,000","18,000","18,000","13,000","9,000","8,000","17,000","16,000","18,000","17,000","19,000","18,000"
001,Legislative Branch,30,Government Publishing Office,0201,"Office of Superintendent of Documents, Salaries and Expenses",04,808,Other general government,Discretionary,On-budget,"44,365","11,189","48,088","22,045","23,613","23,219","24,000","27,120","27,291","25,700","28,868","21,993","22,385","19,162","13,731","16,324","25,745","27,082","29,082","29,082","32,000","30,000","29,000","29,000","29,000","30,000","28,000","30,000","29,000","34,000","32,000","33,000","33,000","35,000","39,000","41,000","40,000","35,000","31,000","32,000","32,000","31,000","32,000","32,000","33,000","33,000"
001,Legislative Branch,30,Government Publishing Office,0202,Printing and binding,04,801,Legislative functions,Discretionary,On-budget,"109,294","27,324","93,639","12,952","11,476","18,941","16,250","17,888","12,791","13,420","13,200","11,058","10,700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,30,Government Publishing Office,0203,Congressional Printing and Binding,04,801,Legislative functions,Discretionary,On-budget,0,0,0,"71,674","73,961","79,078","82,400","84,843","81,747","86,580","80,800","66,421","62,000","70,359","72,000","74,149","77,364","91,591","89,591","88,404","85,000","84,000","82,000","74,000","74,000","73,000","81,000","81,000","90,000","90,000","88,000","87,000","88,000","90,000","97,000","94,000","94,000","91,000","82,000","80,000","80,000","80,000","82,000","83,000","84,000","85,000"
001,Legislative Branch,30,Government Publishing Office,0208,Project planning,04,808,Other general government,Discretionary,On-budget,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,30,Government Publishing Office,4505,Government Publishing Office Business Operations Revolving Fund,04,808,Other general government,Discretionary,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-4,000","3,000",0,"6,000","4,000",0,"10,000",0,"2,000","1,000",0,"5,000","13,000","2,000","1,000","4,000","8,000","9,000","10,000","10,000","10,000","11,000","11,000"
001,Legislative Branch,30,Government Publishing Office,4505,Government Publishing Office Business Operations Revolving Fund,04,808,Other general government,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-6,424",-904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,0,0,0
001,Legislative Branch,35,Government Accountability Office,0107,Salaries and Expenses,05,801,Legislative functions,Discretionary,On-budget,"134,903","35,085","157,090","175,680","185,906","204,300","220,602","236,000","252,665","271,710","299,704","288,051","310,973","329,847","347,339","359,254","409,242","442,647","435,167","430,165","441,000","373,000","333,000","341,000","358,000","378,000","384,000","430,000","452,000","458,000","469,000","477,000","481,000","500,000","556,000","558,000","546,000","511,000","479,000","505,000","522,000","553,000","564,000","575,000","581,000","587,000"
001,Legislative Branch,35,Government Accountability Office,241300,Charges for Services to Public Enterprise Funds,05,803,Central fiscal operations,Mandatory,On-budget,0,0,0,0,0,-320,-626,-656,-788,4,-446,"-2,231","-3,769","-1,189","-2,564","-2,695","-1,833","-3,300","-7,349","-1,190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,35,Government Accountability Office,514400,"Payment for space and services, GAO",05,801,Legislative functions,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,697","-9,971",0,0,0,0,0,0,0,"4,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,35,Government Accountability Office,820800,"Deposits, service fees, Library of Congress",05,503,Research and general education aids,Mandatory,On-budget,"-2,516",-426,"-3,203","-3,100","-3,713",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,35,Government Accountability Office,8269,Contributions,05,801,Legislative functions,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001,Legislative Branch,35,Government Accountability Office,826910,"Contributions, Government Accountability Office",05,801,Legislative functions,Mandatory,On-budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
